homograph	wordid	sentence
supplement	supplement_nou	When published in 1938, Hussein, An Entertainment received a British review in the Times Literary Supplement.
supplement	supplement_nou	Jones had a weekly column in the magazine supplement of the Mail on Sunday.
supplement	supplement_nou	"Initially appearing on a UK promo 12"", it was made available as a download-only supplement to the 2009 Rio re-release."
supplement	supplement_nou	Before the 2004 reformulation, formulations contained ephedra, a supplement banned by the FDA in 2004.
supplement	supplement_nou	The Times Literary Supplement published a mostly positive review by author and editor Richard Davenport-Hines.
supplement	supplement_nou	He was introduced in the Races of Stone supplement book.
supplement	supplement_nou	The supplement is not collected on other trains on the route.
supplement	supplement_nou	King was one of the five botanists who compiled the 1961 Supplement to Colgan's Flora of the County Dublin.
supplement	supplement_nou	The final installment for November 1928 appeared as a supplement to The Bookman.
supplement	supplement_nou	It began as a supplement that still required the Cyberpunk 2020 rulebook, but the second edition became a standalone game.
supplement	supplement_nou	The making of fruit wines and dried fruits are an important supplement to agriculture.
supplement	supplement_nou	In 1938 the results were published in a supplement of the American Journal for Tropical Medicine (Strong 1938, Hissette 1938).
supplement	supplement_nou	Reese then contributed to USER'S Most Wanted, a villains supplement for the Godsend Agenda game belonging to Khepera Publishing.
supplement	supplement_nou	The Woodland Hills School District received a $3,351,401 supplement for special education services in 2010.
supplement	supplement_nou	The supplement comes in two parts either in the July, August, or September issue.
supplement	supplement_nou	These results suggests that AOM can be used a growth promoting supplement for N. oculata culture.
supplement	supplement_nou	There is also a monthly tabloid business supplement.
supplement	supplement_nou	The first library catalogue was printed in 1859 with a supplement to the catalog issued in 1866.
supplement	supplement_nou	Reading School District received a $9,265,619 supplement for special education services in 2010.
supplement	supplement_nou	Elves is a supplement for fantasy role-playing games published by Mayfair Games in 1983.
supplement	supplement_nou	Muslim protestors agitated against the supplement and the newspaper and staged a Rail-Roko at Mumbai Central railway station.
supplement	supplement_nou	The NNI's budget supplement proposed by the Obama administration for Fiscal Year 2015 provides $1.5 billion in requested funding.
supplement	supplement_nou	The 1934 edition included 6,900 roots, while Waringhien's supplement added an extra 966.
supplement	supplement_nou	The Tome and Blood supplement introduced the stirge familiar for use as a wizard's familiar.
supplement	supplement_nou	The philosopher of language Stephen Neale has also argued against Professor Smith's claim in the Times Literary Supplement.
supplement	supplement_nou	This was in a review of a supplement by Dugald Stewart to the Encyclopaedia Britannica.
supplement	supplement_nou	As a supplement it is used to treat and prevent vitamin A deficiency, especially that which is resulting in xerophthalmia.
supplement	supplement_nou	Spirulina is also a rich source and can serve as a dietary supplement.
supplement	supplement_nou	The Banking Act was a supplement to the previous acts related to banking.
supplement	supplement_nou	Ellwood City Area School District received a $1,281,263 supplement for special education services in 2010.
supplement	supplement_nou	It included with its new entries material from both the original volume and the supplement.
supplement	supplement_nou	The Times Literary Supplement said it was 'impressive.
supplement	supplement_nou	Hunting and fishing were initially an important supplement, but lost a lot of their significance over time.
supplement	supplement_nou	It is the only one of the sixteen works in the 1700 supplement to still be sung today.
supplement	supplement_nou	He has contributed regularly to the Times Educational Supplement.
supplement	supplement_nou	Three books were books of the year in The Observer, Times Literary Supplement and the Independent.
supplement	supplement_nou	Additionally, use of cranberry juice or cranberry supplement appears to be ineffective in prevention and treatment in this population.
supplement	supplement_nou	In addition, D. Appleton & Company claimed that the 4 volume supplement used material from Appletons' Cyclopaedia of American Biography.
supplement	supplement_nou	Istus is described as one of the good deities that celestials can serve in the supplement Warriors of Heaven (1999).
